start,end,days,sign,bin,trade_return_pp
1998-06-04,1998-08-21,78,1,1,2.0222300871442407
1998-06-10,1998-08-25,76,1,1,1.9713094915853526
1998-06-11,1998-08-27,77,1,1,2.1435678333175687
1998-06-15,1998-08-27,73,1,1,2.067004343989263
1998-06-16,1998-08-27,72,1,1,2.182202238603691
1998-06-17,1998-08-25,69,1,1,2.352956922610062
1998-06-19,1998-08-27,69,1,1,2.2922860679661903
1998-07-01,1998-08-26,56,1,1,1.926462930159285
1998-07-13,1998-08-26,44,1,1,1.8308675394950638
1998-07-16,1998-08-24,39,1,1,1.742811626427432
1998-07-21,1998-08-25,35,1,1,1.6624919824235136
1998-07-28,1998-08-24,27,1,1,1.5023548955449066
1998-08-03,1998-08-25,22,1,1,1.5291698109724705
1998-08-05,1998-08-25,20,1,1,1.4822580512473518
1998-08-07,1998-08-27,20,1,1,1.5635689174977407
1998-08-11,1998-08-27,16,1,1,1.5370356544947041
1998-08-13,1998-08-26,13,1,1,1.5071017515009189
1998-08-20,1998-08-27,7,1,1,1.422668390034533
1998-08-21,1998-08-31,10,1,1,1.5655385912213335
1998-08-25,1998-09-09,15,1,1,1.6221350900108347
1998-08-26,1998-09-09,14,1,1,1.6430934659148992
1998-08-27,1998-09-10,14,1,1,1.8622280555414326
1998-08-31,1998-09-10,10,1,1,1.9113784243545746
1998-09-02,1998-09-10,8,1,1,1.8708642125183963
1998-09-03,1998-09-10,7,1,1,1.8916266165916507
1998-09-09,1998-09-24,15,1,1,2.249549509494772
1998-09-10,1998-10-05,25,1,1,3.337000801001517
1998-09-11,1998-10-01,20,1,1,3.439301619310311
1998-09-17,1998-10-05,18,1,1,3.282962565097973
1998-09-18,1998-11-06,49,1,0,-1.6947677601697326
1998-09-23,1998-11-06,44,1,0,-1.6626788222281053
1998-09-25,1998-10-09,14,1,0,-1.6305437648103684
1998-09-30,1998-10-09,9,1,0,-1.7434910343227374
1998-10-01,1998-10-08,7,1,0,-1.870901637560238
1998-10-05,1998-10-08,3,1,0,-1.9203810854949044
1998-10-06,1998-10-08,2,1,0,-1.9244402661164253
1998-10-07,1998-10-09,2,1,0,-2.001643842185154
1998-10-08,1999-01-08,92,1,0,-2.4838539444600722
1998-10-09,1999-02-18,132,1,0,-2.767860888220246
1998-10-14,1999-01-11,89,1,0,-2.901311479947158
1998-10-16,1998-11-06,21,1,0,-2.9438788602904564
1998-10-21,1998-11-06,16,1,0,-2.7665343104356683
1998-10-23,1999-02-04,104,1,0,-2.680917550385134
1998-10-27,1998-11-06,10,1,0,-2.6223186911675387
1998-10-30,1998-11-06,7,1,0,-2.5690946952789093
1998-11-02,1999-02-04,94,1,0,-2.6152947110497355
1998-11-04,1999-02-12,100,1,0,-2.6135536414323624
1998-11-06,1999-02-24,110,1,0,-2.5893383381805353
1998-11-10,1999-02-12,94,1,0,-2.5219022278209575
1998-11-19,1999-02-12,85,1,0,-2.231404640958507
1998-11-30,1999-02-04,66,1,0,-2.0592951807553135
1998-12-01,1999-01-11,41,1,0,-2.062630131508787
1998-12-02,1998-12-24,22,1,0,-2.0943381189381904
1998-12-04,1999-01-08,35,1,0,-2.0340458626060762
1998-12-07,1999-02-04,59,1,0,-2.059848402826201
1998-12-08,1999-01-08,31,1,0,-2.076742141069605
1998-12-10,1998-12-23,13,1,0,-2.0217496038694227
1998-12-15,1999-01-08,24,1,0,-1.9555599181966392
1998-12-21,1999-01-08,18,1,0,-1.850182795124589
1998-12-22,1999-02-04,44,1,0,-1.8579605907032273
1998-12-23,1999-02-12,51,1,0,-1.9036669689774972
1998-12-30,1999-02-04,36,1,0,-1.8450899107230805
1999-01-07,1999-02-12,36,1,0,-1.7272985468641655
1999-01-08,1999-02-19,42,1,0,-1.7923468571956447
1999-01-13,1999-02-12,30,1,0,-1.760868918046122
1999-01-14,1999-02-04,21,1,0,-1.796568292387983
1999-01-15,1999-02-12,28,1,0,-1.8144023803316562
1999-01-22,1999-02-04,13,1,0,-1.8004314350686816
1999-02-01,1999-02-12,11,1,0,-1.6644807022451849
1999-02-03,1999-02-18,15,1,0,-1.644362288199388
1999-02-04,1999-03-04,28,-1,1,3.3948378271191166
1999-02-09,1999-03-01,20,-1,1,3.2149495105105856
1999-02-12,1999-05-14,91,-1,1,3.4783617378705047
1999-02-19,1999-05-17,87,-1,1,3.34192594957299
1999-02-24,1999-06-01,97,-1,1,3.3813984113568454
1999-02-25,1999-04-08,42,-1,0,-1.8242918116018523
1999-03-01,1999-04-08,38,-1,0,-1.8612731943550105
1999-03-04,1999-03-16,12,-1,0,-1.7643303858583317
1999-03-05,1999-04-08,34,-1,0,-1.7917431805199815
1999-03-09,1999-06-01,84,-1,1,3.553668419539574
1999-03-15,1999-06-01,78,-1,1,3.2630511681927414
1999-03-19,1999-06-01,74,-1,1,3.0973142764650214
1999-03-29,1999-04-08,10,-1,0,-1.4168544532616951
1999-03-30,1999-04-08,9,-1,0,-1.435349335402752
1999-04-01,1999-04-08,7,-1,0,-1.3924812206861579
1999-04-02,1999-05-27,55,-1,1,2.957421175595679
1999-04-06,1999-05-14,38,-1,1,2.9340367855397123
1999-04-08,1999-05-14,36,-1,1,3.122351654227537
1999-04-13,1999-05-14,31,-1,1,2.968406584545347
1999-04-16,1999-05-18,32,-1,1,2.8468066177163736
1999-04-20,1999-05-14,24,-1,1,2.7762801815744473
1999-04-22,1999-05-18,26,-1,1,2.8651695518868077
1999-04-27,1999-05-14,17,-1,1,2.6820745634747323
1999-04-29,1999-05-14,15,-1,1,2.6696732716840934
1999-04-30,1999-06-01,32,-1,1,3.2555986559567245
1999-05-06,1999-06-11,36,-1,1,3.2940923738415058
1999-05-13,1999-06-10,28,-1,1,3.268961449413085
1999-05-14,1999-10-29,168,-1,1,1.71875
1999-05-21,1999-11-05,168,-1,1,1.1875
1999-05-27,1999-11-11,168,-1,0,
1999-06-10,1999-07-13,33,-1,0,-1.504086822163037
1999-06-11,1999-06-17,6,-1,0,-1.5689688684528698
1999-06-15,1999-07-12,27,-1,0,-1.5193320530523557
1999-06-17,1999-12-02,168,-1,1,1.6328125
1999-06-21,1999-07-20,29,-1,0,-1.6818442436802508
1999-06-23,1999-07-12,19,-1,0,-1.6529799769357028
1999-06-28,1999-07-13,15,-1,0,-1.600215997868229
1999-06-30,1999-12-15,168,-1,1,1.4765625
1999-07-07,1999-12-22,168,-1,1,1.890625
1999-07-08,1999-12-23,168,-1,1,2.4609375
1999-07-12,1999-12-27,168,-1,1,3.0078125
1999-07-19,1999-08-09,21,-1,1,3.0397153949235896
1999-07-22,2000-01-03,165,-1,1,3.137552923353788
1999-07-23,2000-01-03,164,-1,1,3.1432708170794967
1999-07-29,2000-01-03,158,-1,1,2.98273071071139
1999-08-03,1999-08-25,22,-1,0,-1.4009633428565165
1999-08-05,2000-01-03,151,-1,1,2.7462739315807543
1999-08-06,1999-08-25,19,-1,0,-1.5943685648177475
1999-08-09,1999-08-24,15,-1,0,-1.6468093019396794
1999-08-13,1999-08-25,12,-1,0,-1.637540659723083
1999-08-17,2000-01-12,148,-1,1,3.2985623426288577
1999-08-24,2000-01-03,132,-1,1,3.0333130050267036
1999-08-25,1999-12-31,128,-1,1,3.2020990611067806
1999-08-27,2000-01-03,129,-1,1,3.229571860699137
1999-08-30,2000-01-18,141,-1,1,3.3795158948063406
1999-09-03,2000-01-12,131,-1,1,3.3700677062779967
1999-09-10,2000-01-05,117,-1,1,3.3131134302053318
1999-09-14,2000-01-12,120,-1,1,3.2091309715824567
1999-09-16,2000-01-03,109,-1,1,3.1044388764275435
1999-09-21,2000-01-03,104,-1,1,2.962211577064066
1999-09-23,2000-01-03,102,-1,1,2.993055826096695
1999-09-24,1999-10-26,32,-1,1,3.1142808590788342
1999-09-27,2000-01-03,98,-1,1,3.156673764544503
1999-09-28,2000-01-03,97,-1,1,3.1679474495286986
1999-09-29,2000-01-12,105,-1,1,3.2563211974291812
1999-09-30,2000-01-03,95,-1,1,3.290019392615382
1999-10-01,2000-01-18,109,-1,1,3.4344601065663904
1999-10-05,2000-03-21,168,-1,0,-0.1484375
1999-10-14,1999-11-04,21,-1,0,-1.6086069962712204
1999-10-15,1999-11-05,21,-1,0,-1.6509447166789328
1999-10-19,1999-11-04,16,-1,0,-1.5941229813900493
1999-10-26,1999-10-29,3,-1,0,-1.4089927708162158
1999-10-27,1999-11-04,8,-1,0,-1.4242122065555185
1999-10-28,1999-11-05,8,-1,0,-1.4627565420590851
1999-10-29,2000-01-12,75,-1,1,3.1755031829742006
1999-11-04,2000-01-03,60,-1,1,3.003926130088543
1999-11-10,2000-01-03,54,-1,1,2.788529464642093
1999-11-17,2000-01-03,47,-1,1,2.729108674813161
1999-11-29,1999-12-10,11,-1,0,-1.2857280798452946
1999-12-02,1999-12-10,8,-1,0,-1.231022960441894
1999-12-03,2000-01-05,33,-1,1,2.541989695241402
1999-12-07,2000-01-03,27,-1,1,2.49539525186771
1999-12-14,2000-01-12,29,-1,1,2.732266057390033
1999-12-16,2000-01-20,35,-1,1,2.764525053047091
1999-12-20,2000-03-30,101,-1,0,-1.3591077393785629
1999-12-23,2000-03-21,89,-1,0,-1.2711454059613319
1999-12-31,2000-03-17,77,-1,0,-1.2243185655193094
2000-01-03,2000-03-14,71,-1,0,-1.382855524768042
2000-01-04,2000-03-16,72,-1,0,-1.4136351670029372
2000-01-05,2000-03-14,69,-1,0,-1.5059967610333866
2000-01-07,2000-03-17,70,-1,0,-1.4970704249648226
2000-01-13,2000-03-14,61,-1,0,-1.5521712797489717
2000-01-14,2000-02-24,41,-1,0,-1.5558936813271282
2000-01-24,2000-02-22,29,-1,0,-1.5244456071419648
2000-01-28,2000-03-14,46,-1,0,-1.4088260153244805
2000-02-02,2000-03-14,41,-1,0,-1.341147735005833
2000-02-03,2000-03-17,43,-1,0,-1.4272574039940071
2000-02-04,2000-03-16,41,-1,0,-1.4343224271037969
2000-02-07,2000-03-14,36,-1,0,-1.5300929258621128
2000-02-09,2000-02-24,15,-1,0,-1.5549525338717372
2000-02-14,2000-03-14,29,-1,0,-1.5786773194384784
2000-02-17,2000-02-22,5,-1,0,-1.4843633169351804
2000-02-18,2000-03-14,25,-1,0,-1.520643675209505
2000-02-23,2000-03-17,23,-1,0,-1.5672287299690857
2000-02-24,2000-03-30,35,-1,0,-1.6339438639572315
2000-02-28,2000-03-17,18,-1,0,-1.6233456122722443
2000-03-03,2000-03-21,18,-1,0,-1.4873105667764694
2000-03-09,2000-03-22,13,-1,0,-1.3794489147404039
2000-03-14,2000-03-30,16,-1,0,-1.3761847947873171
2000-03-16,2000-03-31,15,-1,0,-1.3328957997648159
2000-03-21,2000-04-04,14,-1,0,-1.2758774526277
2000-03-24,2000-03-31,7,-1,0,-1.3253100010452645
2000-03-29,2000-05-04,36,1,0,-1.2429211392404356
2000-03-30,2000-05-03,34,1,0,-1.3747453449920117
2000-04-03,2000-04-27,24,1,0,-1.338135206022612
2000-04-04,2000-04-25,21,1,0,-1.466654539459555
2000-04-06,2000-04-27,21,1,0,-1.4237720755622651
2000-04-11,2000-04-27,16,1,0,-1.5149670504856838
2000-04-12,2000-05-03,21,1,0,-1.59158792059359
2000-04-14,2000-04-27,13,1,0,-1.565929939438203
2000-04-17,2000-05-03,16,1,0,-1.6454952891052248
2000-04-19,2000-05-02,13,1,0,-1.6370358688894564
2000-04-25,2000-05-04,9,1,0,-1.6870383286749553
2000-04-27,2000-05-08,11,1,0,-1.7269344128979953
2000-05-02,2000-08-04,94,1,1,3.2675123374061092
2000-05-03,2000-08-01,90,1,1,3.304239752779159
2000-05-05,2000-06-16,42,1,1,3.253420555403357
2000-05-10,2000-07-03,54,1,1,3.2103596369749283
2000-05-12,2000-06-16,35,1,1,3.2549497974381736
2000-05-16,2000-07-03,48,1,1,3.1569671638169017
2000-05-18,2000-05-26,8,-1,0,-1.5980102936648177
2000-05-22,2000-06-02,11,-1,0,-1.6395142300128083
2000-05-26,2000-06-14,19,-1,0,-1.6133694044165132
2000-05-31,2000-06-16,16,-1,0,-1.6502146983011567
2000-06-01,2000-07-27,56,-1,0,-1.6771491802951575
2000-06-05,2000-10-17,134,1,1,3.255885232279792
2000-06-14,2000-10-17,125,1,1,2.931831062705488
2000-06-16,2000-10-20,126,1,1,2.8757965174966613
2000-06-21,2000-10-12,113,1,1,2.858834316324465
2000-06-23,2000-09-01,70,1,1,2.7975118619043284
2000-06-26,2000-10-12,108,1,1,2.9262422980027902
2000-06-29,2000-10-17,110,1,1,2.8588404386488375
2000-07-03,2000-10-20,109,1,1,2.7965591146617346
2000-07-06,2000-10-19,105,1,1,2.815655107286114
2000-07-12,2000-10-12,92,1,1,2.641080081030452
2000-07-13,2000-10-20,99,1,1,2.7297864581675673
2000-07-14,2000-10-17,95,1,1,2.9550418612661447
2000-07-20,2000-11-29,132,1,1,3.2750142374674556
2000-08-01,2000-11-28,119,1,1,2.812391964133787
2000-08-04,2000-11-30,118,1,1,2.6877409007733792
2000-08-09,2000-11-30,113,1,1,2.6021314805300566
2000-08-11,2000-11-29,110,1,1,2.581892873503644
2000-08-23,2000-11-30,99,1,1,2.3809340249577002
2000-08-28,2000-11-28,92,1,1,2.2780151321986852
2000-08-31,2000-11-30,91,1,1,2.3608593829310114
2000-09-01,2000-11-30,90,1,1,2.392993833501191
2000-09-07,2000-11-30,84,1,1,2.342907352889651
2000-09-13,2000-11-30,78,1,1,2.2392360332814083
2000-09-14,2000-11-29,76,1,1,2.2462191260223396
2000-09-18,2000-10-23,35,1,1,2.1802647341958217
2000-09-22,2000-11-28,67,1,1,2.066760700667873
2000-09-26,2000-11-29,64,1,1,2.016656530975764
2000-10-03,2000-10-23,20,1,1,1.8661445966330377
2000-10-05,2000-10-23,18,1,1,1.8331616475374644
2000-10-11,2000-11-30,50,1,1,1.8073937450793551
2000-10-12,2000-11-30,49,1,1,1.8951569307749632
2000-10-17,2000-11-06,20,1,0,-0.968284890849882
2000-10-20,2000-11-03,14,1,0,-0.918916810630768
2000-10-23,2000-10-31,8,1,0,-0.9382498066169968
2000-10-25,2000-11-06,12,1,0,-0.958285101837752
2000-10-27,2000-11-30,34,1,1,1.8756516372767968
2000-10-31,2000-11-30,30,1,1,1.8366517776958327
2000-11-02,2000-11-30,28,1,1,1.7767650383894937
2000-11-03,2000-11-30,27,1,1,2.0462967897059947
2000-11-09,2000-11-30,21,1,1,1.9982552071334303
2000-11-13,2000-11-30,17,1,1,1.9396240731735546
2000-11-15,2000-12-06,21,1,1,1.9020472960599635
2000-11-21,2000-12-06,15,1,1,1.7870171082776154
2000-11-22,2000-12-13,21,1,1,1.8566205557445081
2000-11-28,2000-12-14,16,1,1,1.8932408987885008
2000-11-30,2000-12-21,21,1,1,2.1664800699551927
2000-12-01,2000-12-20,19,1,1,2.251988920673768
2000-12-05,2001-01-02,28,1,1,2.3701914768011374
2000-12-06,2001-01-08,33,1,1,2.560441869554105
2000-12-08,2001-01-02,25,1,1,2.506145951365874
2000-12-13,2001-03-01,78,1,1,2.4912641146154777
2000-12-14,2001-03-16,92,1,1,2.5306293400718127
2000-12-18,2001-03-22,94,1,1,2.456178247459078
2000-12-20,2001-05-11,142,1,0,-1.267463282337526
2000-12-22,2001-01-23,32,1,0,-1.2392660240729665
2000-12-27,2001-03-22,85,1,1,2.6076669022186834
2001-01-03,2001-06-20,168,1,1,0.9453125
2001-01-04,2001-05-11,127,1,0,-1.8969471074051372
2001-01-05,2001-01-24,19,1,0,-1.9161453263983086
2001-01-10,2001-05-11,121,1,0,-1.911188377646934
2001-01-12,2001-06-29,168,1,0,-0.0703125
2001-01-17,2001-07-04,168,1,0,
2001-01-18,2001-05-11,113,1,0,-1.9522799349876943
2001-01-19,2001-07-06,168,1,0,-0.359375
2001-01-23,2001-07-10,168,1,1,1.015625
2001-01-30,2001-07-17,168,1,1,1.3046875
2001-01-31,2001-05-11,100,1,0,-1.7643187326748275
2001-02-01,2001-05-11,99,1,0,-1.7786169877376479
2001-02-02,2001-05-11,98,1,0,-1.7819301817805593
2001-02-09,2001-05-11,91,1,0,-1.649782659494153
2001-02-14,2001-05-29,104,1,0,-1.5744450204992935
2001-02-15,2001-08-02,168,1,1,2.2734375
2001-02-16,2001-05-11,84,1,0,-1.629257967603337
2001-02-23,2001-05-11,77,1,0,-1.5535207008300518
2001-02-27,2001-04-16,48,1,0,-1.5464021679487243
2001-02-28,2001-04-16,47,1,0,-1.55376140198059
2001-03-02,2001-04-27,56,1,0,-1.5975967671195013
2001-03-08,2001-04-16,39,1,0,-1.483611286622434
2001-03-14,2001-04-16,33,1,0,-1.46379470831695
2001-03-16,2001-04-11,26,1,0,-1.4320218181062312
2001-03-19,2001-04-12,24,1,0,-1.444060374873801
2001-03-21,2001-04-11,21,1,0,-1.4044955820305374
2001-03-22,2001-03-27,5,1,0,-1.4145597905607006
2001-03-23,2001-04-11,19,1,0,-1.4452078547799194
2001-03-27,2001-04-16,20,1,0,-1.5948102683762615
2001-03-30,2001-04-16,17,1,0,-1.520925009364772
2001-04-04,2001-04-12,8,1,0,-1.4526998716261659
2001-04-06,2001-04-12,6,1,0,-1.5591734793494654
2001-04-10,2001-05-11,31,1,0,-1.7553192693019732
2001-04-12,2001-05-11,29,1,0,-1.7145635504210652
2001-04-17,2001-08-29,134,1,1,3.5589508208054332
2001-04-18,2001-05-11,23,1,0,-1.7843730970333869
2001-04-19,2001-08-28,131,1,1,3.8029505883961705
2001-04-23,2001-09-07,137,1,1,3.739678797095943
2001-04-25,2001-08-28,125,1,1,3.639507624482697
2001-04-26,2001-05-29,33,1,0,-1.829188000263662
2001-04-27,2001-08-17,112,1,1,3.928620682017111
2001-05-03,2001-05-29,26,1,0,-1.8921171887209587
2001-05-10,2001-08-29,111,1,1,3.7097695116073623
2001-05-11,2001-08-17,98,1,1,4.412811252511142
2001-05-21,2001-06-22,32,-1,0,-1.9676888422621515
2001-05-24,2001-06-14,21,-1,0,-1.9083016646735254
2001-05-31,2001-06-22,22,-1,0,-1.8995770885103496
2001-06-04,2001-07-18,44,-1,0,-1.8360465609461252
2001-06-05,2001-07-30,55,-1,0,-1.8380138397911994
2001-06-08,2001-06-22,14,-1,0,-1.7453085111659234
2001-06-12,2001-07-27,45,-1,0,-1.718091617849587
2001-06-20,2001-07-31,41,-1,0,-1.5149797589242187
2001-06-22,2001-06-29,7,1,0,-1.5138475264119897
2001-06-26,2001-08-29,64,1,1,3.042517205035586
2001-06-28,2001-08-17,50,1,1,3.1617258836751083
2001-06-29,2001-08-13,45,1,1,3.2088448132195624
2001-07-02,2001-08-17,46,1,1,3.252975681366183
2001-07-06,2001-08-17,42,1,1,3.233351327197609
2001-07-10,2001-08-29,50,1,1,3.1880570765701814
2001-07-13,2001-08-29,47,1,1,3.018055723543829
2001-07-16,2001-09-11,57,1,1,3.0267532349689295
2001-07-18,2001-09-13,57,1,1,3.190967334715114
2001-07-25,2001-09-11,48,1,1,2.9829564857418265
2001-07-27,2001-09-13,48,1,1,2.929375874501406
2001-07-31,2001-09-13,44,1,1,2.8594264926922084
2001-08-02,2001-09-13,42,1,1,2.8681282973512245
2001-08-08,2001-09-13,36,1,1,2.9494766914975674
2001-08-13,2001-09-13,31,1,1,2.849787088731194
2001-08-16,2001-09-13,28,1,1,2.75897004430748
2001-08-17,2001-10-02,46,1,1,2.881119777120819
2001-08-20,2001-09-14,25,1,1,2.8839649658258475
2001-08-28,2001-10-02,35,1,1,2.731244471804698
2001-08-29,2001-09-04,6,1,0,-1.3779259195458895
2001-09-06,2001-10-02,26,1,1,2.933227044120375
2001-09-07,2001-10-29,52,1,1,2.99560175052379
2001-09-11,2001-10-31,50,1,1,3.3425683893656433
2001-09-14,2001-11-16,63,1,0,-1.693113314143832
2001-09-17,2001-11-07,51,1,1,3.408806543604113
2001-09-18,2001-10-31,43,1,1,3.5284694644608035
2001-09-26,2001-11-07,42,1,1,3.3454940150526715
2001-09-27,2001-11-16,50,1,0,-1.678338762513068
2001-10-02,2001-11-16,45,1,0,-1.5967011989970905
2001-10-11,2001-10-31,20,1,1,3.0020742051261724
2001-10-15,2001-11-16,32,1,0,-1.4952280344886573
2001-10-19,2001-11-07,19,1,1,2.8278468484105517
2001-10-24,2001-11-07,14,1,1,2.723208697403928
2001-10-25,2001-11-15,21,1,0,-1.3705854261624464
2001-10-29,2001-11-15,17,1,0,-1.3372220198583433
2001-10-30,2001-11-15,16,1,0,-1.3996284049701644
2001-10-31,2001-11-14,14,1,0,-1.57974111831634
2001-11-02,2001-11-15,13,1,0,-1.6447587986728245
2001-11-06,2001-11-14,8,1,0,-1.6117440840867958
2001-11-07,2001-11-14,7,1,0,-1.653848800664482
2001-11-08,2001-11-15,7,1,0,-1.751399547558003
2001-11-14,2001-11-16,2,1,0,-1.9119606056850602
2001-11-15,2001-12-07,22,1,0,-2.371947301755881
2001-11-16,2002-05-03,168,1,1,1.5
2001-11-19,2001-12-07,18,1,0,-2.57852042413999
2001-11-20,2002-05-07,168,1,1,1.2421875
2001-11-21,2002-05-08,168,1,1,0.9921875
2001-11-29,2001-12-07,8,1,0,-2.703226302992884
2001-12-04,2001-12-06,2,1,0,-2.5454737192116093
2001-12-05,2002-05-22,168,1,1,1.515625
2001-12-06,2002-05-23,168,1,1,2.03125
2001-12-07,2002-05-24,168,1,1,3.3125
2001-12-12,2002-05-29,168,1,1,2.296875
2001-12-13,2002-05-30,168,1,1,3.578125
2001-12-17,2002-06-03,168,1,1,4.421875
2001-12-18,2002-06-04,168,1,1,3.84375
2001-12-24,2002-01-15,22,-1,0,-2.7047898317680845
2001-12-31,2002-05-30,150,-1,0,-2.6253248869628623
2002-01-07,2002-05-30,143,-1,0,-2.5292731332864227
2002-01-10,2002-06-11,152,-1,0,-2.4288983567705604
2002-01-11,2002-06-13,153,-1,0,-2.429329162268175
2002-01-17,2002-06-12,146,-1,0,-2.2820384076331983
2002-01-23,2002-06-04,132,-1,0,-2.268232660189288
2002-01-29,2002-06-11,133,-1,0,-2.183548159276829
2002-02-04,2002-03-08,32,1,0,-2.1083303605037553
2002-02-12,2002-03-08,24,1,0,-1.9133112765976965
2002-02-15,2002-03-07,20,1,0,-1.8929357584962723
2002-02-26,2002-03-07,9,1,0,-1.746999563987857
2002-02-27,2002-03-07,8,1,0,-1.843231620244747
2002-03-01,2002-03-08,7,1,0,-1.8920226479264177
2002-03-07,2002-06-13,98,1,1,4.098541036342779
2002-03-08,2002-06-11,95,1,1,4.183922442846719
2002-03-13,2002-04-25,43,-1,0,-1.974772627269415
2002-03-14,2002-04-12,29,-1,0,-2.143509543031456
2002-03-18,2002-04-24,37,-1,0,-2.082095286804052
2002-03-20,2002-04-12,23,-1,0,-2.0381577789653114
2002-03-26,2002-04-15,20,-1,0,-1.8971442982598559
2002-03-28,2002-04-12,15,-1,0,-1.8516637525949313
2002-04-02,2002-04-24,22,-1,0,-1.8886823762694966
2002-04-03,2002-04-26,23,-1,0,-1.9065433749680187
2002-04-05,2002-05-29,54,-1,0,-1.8817881666825134
2002-04-12,2002-05-29,47,-1,0,-1.721680293205592
2002-04-17,2002-05-22,35,-1,0,-1.6432669342230353
2002-04-22,2002-05-29,37,-1,0,-1.5382081791192672
2002-04-24,2002-06-04,41,-1,0,-1.5346003084445128
2002-04-26,2002-06-11,46,-1,0,-1.485685293484757
2002-05-01,2002-06-14,44,1,1,2.828095753455908
2002-05-02,2002-06-14,43,1,1,2.8471436780885457
2002-05-03,2002-06-19,47,1,1,2.8795374767478883
2002-05-08,2002-06-14,37,1,1,3.214863973190386
2002-05-10,2002-06-19,40,1,1,3.2469497997807144
2002-05-13,2002-06-14,32,1,1,3.3611001420191604
2002-05-14,2002-06-14,31,1,1,3.452596951056865
2002-05-16,2002-06-19,34,1,1,3.447985516492719
2002-05-20,2002-06-19,30,1,1,3.4503753737896496
2002-05-22,2002-06-26,35,1,1,3.401481492743095
2002-05-29,2002-07-10,42,1,1,3.2826468781429536
2002-06-04,2002-07-10,36,1,1,3.0464756022017174
2002-06-11,2002-07-11,30,1,1,2.850897630357862
2002-06-13,2002-07-19,36,1,1,2.8039555630660438
2002-06-14,2002-07-23,39,1,1,3.0954092556020063
2002-06-17,2002-07-22,35,1,1,3.1066241081249655
2002-06-19,2002-08-02,44,1,1,3.356630115925476
2002-06-20,2002-07-24,34,1,1,3.557631578505703
2002-06-21,2002-08-02,42,1,1,3.6225044014413474
2002-06-24,2002-07-25,31,1,1,3.642308503070386
2002-06-26,2002-08-02,37,1,1,3.81023582917958
2002-06-27,2002-08-02,36,1,1,3.9300289083244175
2002-07-02,2002-08-02,31,1,1,3.8051138535865756
2002-07-09,2002-08-02,24,1,1,3.7092824456516564
2002-07-10,2002-08-12,33,1,1,3.8371815761752215
2002-07-16,2002-08-02,17,1,1,3.6434677662777046
2002-07-18,2002-08-13,26,1,1,3.6041699727952543
2002-07-22,2002-09-03,43,1,1,3.6814126753022465
2002-07-24,2002-09-03,41,1,1,3.555386948772683
2002-07-29,2002-09-03,36,1,1,3.872563105076468
2002-07-31,2002-09-04,35,1,1,4.020419300197624
2002-08-02,2002-09-23,52,1,1,4.352391463935074
2002-08-06,2002-09-19,44,1,1,4.531725267592878
2002-08-07,2002-09-23,47,1,1,4.5925742733126
2002-08-08,2002-09-23,46,1,1,4.617206606336576
2002-08-09,2002-10-09,61,1,1,4.858438516212614
2002-08-13,2003-01-28,168,1,1,3.5703125
2002-08-15,2002-09-30,46,1,1,4.696586118559447
2002-08-16,2002-09-23,38,1,1,4.919880122837651
2002-08-20,2002-12-30,132,1,1,5.030292659909705
2002-08-22,2002-09-30,39,1,1,4.915273419647494
2002-08-26,2002-10-09,44,1,1,4.7739256607904546
2002-08-29,2002-12-27,120,1,1,4.62312457742319
2002-09-05,2003-02-20,168,1,1,3.4375
2002-09-06,2003-02-21,168,1,1,3.921875
2002-09-12,2003-02-27,168,1,1,4.3590547368688775
2002-09-16,2003-03-03,168,1,1,4.235228833795719
2002-09-19,2002-10-17,28,1,0,-2.0150491468636678
2002-09-23,2002-10-15,22,1,0,-2.002498580650954
2002-09-25,2002-10-17,22,1,0,-2.04147178607511
2002-09-27,2002-10-16,19,1,0,-2.005406689586923
2002-09-30,2002-10-15,15,1,0,-2.0349286275525693
2002-10-01,2002-10-16,15,1,0,-2.0765386568208486
2002-10-07,2002-10-15,8,1,0,-1.9009048120762015
2002-10-09,2002-10-15,6,1,0,-1.8805220463686272
2002-10-11,2002-10-17,6,1,0,-1.9983404697668015
2002-10-17,2002-12-30,74,1,1,3.9354273342680703
2002-10-21,2002-12-27,67,1,1,3.8750150713393516
2002-10-24,2002-12-30,67,1,1,3.751268151135055
2002-10-28,2003-02-20,115,1,1,3.655949679892011
2002-10-29,2002-11-27,29,1,0,-2.00308683481941
2002-11-04,2003-02-28,116,1,1,3.8736993123151984
2002-11-07,2002-11-22,15,1,0,-1.9941408279146349
2002-11-14,2003-03-04,110,1,1,4.4130880475855045
